Title,Author,Main Genre,Borrowed,BorrowedBy
The Long Road Home: An Indian Billionaire second chance romance (Sehgal Family & Friends Book 5),Sapna Bhog,Romance,0,
அனல் நீ..!! புனல் நான்..!! (Tamil Edition),Ananthara அனந்தரா,Romance,0,
தீரா திரவியமே! சுடரொளியே!: Dheera Thiraveyame! Sudaroliye! (Tamil Edition),Surya  Saravanan,Romance,0,
An Un Romantic Comedy: The hilarious romantic comedy from bestseller Phoebe MacLeod,Phoebe MacLeod,Romance,0,
Shivdas CBSE Class 10 MATHEMATICS Standard 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Ashish Gupta,School Books,0,
Shivdas CBSE Class 10 SCIENCE 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Shivdas Editorial,School Books,0,
Shivdas CBSE Class 10 SOCIAL SCIENCE 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Shivdas Editorial,School Books,0,
Best Book on SSB interview - 2023-2024 Edition,Commander RS Rathore (retd.),School Books,0,
Devsatya Paperset For Std 12 Science PCB - GROUP B ( Gujarati Medium ) | GSEB Board Examination,The Diwalipura Youth,School Books,0,
Shivdas CBSE Class 10 ENGLISH Language & Literature 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Shivdas Editorial,School Books,0,
Shivdas CBSE Class 12 Mathematics 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Ashish Gupta,School Books,0,
"Oswaal One For All Workbook, Class-4, Mathematics (For Latest Exam)",0,
"Oswaal One For All Workbook, Class-1, Mathematics (For Latest Exam)",0,
"Golden Social Science (History, Geography, Civics and Economics): Based on NEW NCERT for Class- 10 (For CBSE 2024 Board Exams,0,
"Oswaal One For All Workbook, Class-3, Mathematics (For Latest Exam)",0,
Shivdas CBSE Class 10 (PACK OF 4) Mathematics Standard Science Social Science English Language and Literature 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Shivdas Editorial,School Books,0,
"Oswaal One For All Workbook, Class-5, Mathematics (For Latest Exam)",0,
Shivdas CBSE Class 12 Physics 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Sunil Jangra,School Books,0,
"Oswaal One For All Workbook, Class-1, English (For Latest Exam )",0,
"Oswaal One For All Workbook, Class-2, English (For Latest Exam)",0,
"Descriptive Writing Book for SSC, IBPS PO and other Bank Exams (English Printed Edition) by Adda247 Publications",Adda247 Publications,0,
Magical Book on Quicker Maths,M Tyra,School Books,0,
Jokta Academy Hp Gk Book ENGLISH,Suresh Jokta And Vikash KUmar,School Books,0,
Pegasus Primary English Grammar for Class 1 Students,Team Pegasus,School Books,0,
"Oswaal One For All Workbook, Class-2, Mathematics (For Latest Exam)",0,
Shivdas CBSE Class 12 Chemistry 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Shivdas Editorial,School Books,0,
"Oswaal One For All Workbook, Class-1, General Knowledge (For Latest Exam)",0,
"Oswaal One For All Workbook, Class-3, Science (For Latest Exam)",0,
"Oswaal One For All Workbook, Class-3, English (For Latest Exam)",0,
Shivdas CBSE Class 12 Economics 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Shivdas Editorial,School Books,0,
"Oswaal One For All Workbook, Class-2, Science (For Latest Exam)",0,
Govt.Pharmacist Exam previous year Questions MCQ Book,P.V.THORAT,School Books,0,
Gunaho ka Devta Hindi pepar back,Dharamveer Bharti,School Books,0,
Shivdas CBSE Class 12 Physics Previous 10 Years Question Papers Chapterwise Question Bank (2013-2023) for 2024 Exams | 2023-24 Board Exams,Sunil Jangra,School Books,0,
Cambridge IGCSE® Mathematics Core and Extended Workbook,Ric Pimentel Terry Wall,School Books,0,
NEW Cambridge IGCSE™ Physics Coursebook with Digital Access (2 years),David Sang,School Books,0,
Cambridge Lower Secondary Complete Physics: Student Book (Second Edition),Helen Reynolds,School Books,0,
"Oswaal One For All Workbook, Class-5, English (For Latest Exam)",0,
NEW English as a second language Coursebook with digital access (2 years) (Cambridge International Igcse),Peter Lucantoni,School Books,0,
Cambridge Lower Secondary Mathematics Learner's Book 8 with Digital Access (1 Year) (Cambridge Lower Secondary Maths),Lynn Byrd,School Books,0,
"Oswaal One For All Workbook, Class-5, Science (For Latest Exam)",0,
Cambridge Primary Science Workbook 4 with Digital Access (1 Year),Fiona Baxter,School Books,0,
Cambridge IGCSE® and O Level Economics Coursebook - 2ED,Susan Grant,School Books,0,
"Oswaal One For All Workbook Class 2 English, Math, Science & General Knowledge (Set of 4 Books) (For Latest Exam)",0,
Cambridge IGCSE and O Level Computer Science Second Edition,David Watson,School Books,0,
Cambridge Primary Science Learner's Book 4 with Digital Access (1 Year),Fiona Baxter,School Books,0,
Pegasus Primary English Grammar for Class 2 Students,Team Pegasus,School Books,0,
Cambridge Primary Mathematics Workbook 1 with Digital Access (1 Year) 2/ed,Cherri Moseley,School Books,0,
Lower Secondary Maths Student's Book: Stage 8: Stage 8: Student's Book (Collins Cambridge Lower Secondary Maths),Alastair Duncombe,School Books,0,
"Oswaal One For All Workbook Class 1 English, Math, Science & General Knowledge (Set of 4 Books) (For Latest Exam)",0,
Cambridge IGCSE® First Language English Language and Skills Practice Book 5/E,Marian Cox,School Books,0,
Cambridge Primary Science Stage 2 Learner's Book 2,Jon Board,School Books,0,
Devsatya Paperset For Std 12 Commerce ( Gujarati Medium ) | Board Examination,The Diwalipura Youth,School Books,0,
"Cambridge IGCSE™ Physics, 4/e",Heather Kennett,0,
"Oxford Student Atlas for India, Fourth Edition - Useful for Competitive Exams",Oxford University Press,0,
"MTG International Mathematics Olympiad (IMO) Workbook for Class 3 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,0,
"MTG International Mathematics Olympiad (IMO) Workbook for Class 2 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,0,
"MTG International Mathematics Olympiad (IMO) Workbook for Class 4 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,0,
"Oswaal One For All Olympiad Previous Years' Solved Papers, Class-1 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,0,
"Pearson IIT Foundation Mathematics Class 8, for JEE, NTSE,0,
Sainik School Guide Book Class 6 for Entrance Exam 2024 English Medium (New Edition),Radian Book Company,School Books,0,
"MTG International English Olympiad (IEO) Workbook for Class 2 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ZARRIN ALI KHAN",ZARRIN ALI KHAN,0,
"Oswaal One For All Olympiad Previous Years’ Solved Papers, Class-4 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,0,
"Pearson IIT Foundation Mathematics Class 6, for JEE, NTSE,0,
"MTG National Science Olympiad (NSO) Workbook for Class 2 - Quick Recap, MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ANIL AHLAWAT",0,
"MTG International English Olympiad (IEO) Workbook for Class 3 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ZARRIN ALI KHAN",ZARRIN ALI KHAN,0,
"MTG International Mathematics Olympiad (IMO) Workbook for Class 1 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,0,
"Oswaal One For All Olympiad Previous Years' Solved Papers, Class-3 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,0,
"Oswaal One For All Olympiad Previous Years’ Solved Papers, Class-2 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,0,
"MTG Olympiad Prep-Guide Class 3 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science,0,
"Pearson IIT Foundation-Mathematics Class 9, for JEE, NTSE,0,
"MTG International Mathematics Olympiad (IMO) Workbook for Class 5 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,0,
"Pearson IIT Foundation Physics Class 8, for JEE, NTSE,0,
MTG International General Knowledge Olympiad (IGKO) Workbook for Class 3 - MCQs & Achievers Section - SOF IGKO Olympiad Preparation Books For 2023-2024 Exam RAGHAV SINGH,RAGHAV SINGH,School Books,0,
"MTG Olympiad Prep-Guide Class 4 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science,0,
"Pearson IIT Foundation Chemistry Class 8, for JEE, NTSE,0,
"MTG National Science Olympiad (NSO) Workbook for Class 4 - Quick Recap, MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ANIL AHLAWAT",0,
"MTG Olympiad Prep-Guide Class 5 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science,0,
"MTG National Science Olympiad (NSO) Workbook for Class 3 - Quick Recap, MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ANIL AHLAWAT",0,
"MTG Olympiad Prep-Guide Mathematics Class 3 - Detailed Theory, Self Test with IMO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam MTG Editorial Board",MTG Editorial Board,0,
"Oswaal One For All Olympiad Previous Years Solved Papers, Class-2 English Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,0,
"MTG International Mathematics Olympiad (IMO) Workbook for Class 7 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,0,
"MTG Foundation Course Class 10 Physics Book - Your Companion to Crack NTSE-NVS-KVPY-BOARDS-IIT JEE-NEET-NSO Olympiad Exam, Based on Latest Pattern-2023 MTG Editorial Board",MTG Editorial Board,0,
"MTG International English Olympiad (IEO) Workbook for Class 5 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ZARRIN ALI KHAN",ZARRIN ALI KHAN,0,
"Oswaal One For All Olympiad Previous Years Solved Papers, Class-5 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,0,
"Pearson IIT Foundation Mathematics Class 7, for JEE, NTSE,0,
"Oswaal One For All Olympiad Previous Years Solved Papers, Class-2 Science (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,0,
MTG International General Knowledge Olympiad (IGKO) Workbook for Class 2 - MCQs & Achievers Section - SOF IGKO Olympiad Preparation Books For 2023-2024 Exam RAGHAV SINGH,RAGHAV SINGH,School Books,0,
"Pearson IIT Foundation Mathematics Class 10, for JEE, NTSE,0,
"Pearson IIT Foundation- Physics Class 9, for JEE, NTSE,0,
"MTG International Mathematics Olympiad (IMO) Workbook, Prep-Guide & Previous Years Papers with Self Test Paper Class 4 - SOF Olympiad Books For 2023-24 Exam (Set of 3 Books)",MTG Editorial Board,0,
"MTG Foundation Course Class 10 Biology Book - Your Companion to Crack NTSE-NVS-KVPY-BOARDS-NEET-NSO Olympiad, Based on Latest Pattern-2023 MTG Editorial Board",MTG Editorial Board,0,
"Pearson IIT Foundation Physics Class 7, for JEE, NTSE,0,
"MTG International Mathematics Olympiad (IMO) Workbook for Class 6 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,0,
"MTG International Mathematics Olympiad (IMO) Workbook for Class 9 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,0,
"MTG Foundation Course Class 10 Chemistry Book - Your Companion to Crack NTSE-NVS-KVPY-BOARDS-IIT JEE-NEET-NSO Olympiad, Based on Latest Pattern-2023 MTG Editorial Board",MTG Editorial Board,0,
"Oswaal One For All Olympiad Previous Years' Solved Papers, Class-3 English Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,0,
"MTG Olympiad Reasoning Workbook Class 2 - Enhances Lateral Thinking & Analytical Skills, Reasoning Workbook For SOF Olympiad & Talent Search Exam",PALLAVI AGGRAWAL,0,
Jawahar Navodaya Vidyalaya Class 6 Guide for Exam 2024,Arihant Experts,School Books,0,
"MTG Olympiad Prep-Guide Class 2 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science,0,
"MTG International Mathematics Olympiad (IMO) Workbook, Prep-Guide & Previous Years Papers with Self Test Paper Class 2 - SOF Olympiad Books For 2023-24 Exam (Set of 3 Books)",MTG Editorial Board,0,
"Pearson IIT Foundation Physics Class 10, for JEE, NTSE,0,
"MTG Olympiad Prep-Guide Class 6 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science,0,
Pathfinder for Pre-RMO/IOQM – 2023-2024,Prashant Jain,School Books,0,
"MTG Objective NCERT at your FINGERTIPS Biology - NCERT Notes with HD Pages, Exam Archive & MCQs | Based on NMC NEET Rationalised Syllabus, NEET Books (Latest & Revised Edition 2024-2025",0,
Dr. Cuterus : Everything Nobody Tells You About Your Body,Dr Tanaya Narendra,Science & Mathematics,0,
"MTG Objective NCERT at your FINGERTIPS For NEET - Physics, Chemistry, Biology (Set of 3 Books) | NCERT NEET Trend Indicator | NEET Books (Based on NMC NEET Rationalised Syllabus - Latest & Revised Edition 2024-2025)",0,
"Behave: The Biology of Humans at Our Best and Worst [Paperback] Sapolsky, Robert M",Robert M Sapolsky,0,
"CSIR NET Life Science Previous Year Questions Papers with Answers and Detailed Solutions from 2001- 2023 - Best Book for CSIR UGC NET, GATE, DBT,0,
"Guns, Germs and Steel : The MILLION-COPY bestselling history of everybody (20th Anniversary Edition)",Jared Diamond,0,
Quantum Body,Dr Deepak Chopra,Science & Mathematics,0,
The Interpretation of Dreams,Sigmund Freud,Science & Mathematics,0,
Mcqs Life Sciences – Biotechnology,Pranav Kumar,Science & Mathematics,0,
Trees Of South India,Paul Blanchflower,Science & Mathematics,0,
"CUET PG Zoology Book Topic-wise Shorted Previous Year (PYQ) and Practice Question with detailed solution, 4000+ questions also useful for M.Sc. Entrance exam",Kailash Choudhary,0,
"Textbook of Clinical Neuroanatomy, 4e",Singh,0,
Outlive: The Science and Art of Longevity,Bill Gifford,Science & Mathematics,0,
Pathfinder Academy : Csir-Jrf-Net Life Sciences Book Combo Set With Ecology,Pranav Kumar & Usha Mina,Science & Mathematics,0,
Marginlands: Indian Landscapes on the Brink – Shortlisted for the 2023 Tata Literature Live! First Book Award (Non-fiction),Arati Kumar-Rao,Science & Mathematics,0,
NCERT BIOLOGY TEXT BOOK FOR CLASS 11 AND 12 (SET OF 2 BOOKS),NCERT,Science & Mathematics,0,
CSIR-JRF-NET Life Sciences Fundamentals and Practice Part I & II,Pranav Kumar,Science & Mathematics,0,
Gut: The Inside Story Of Our BodyS Most Under-Rated Organ,Giulia Enders,Science & Mathematics,0,
"Selective Anatomy: Prep Manual for Undergraduates, Vol II, 2e",0,
"Textbook of Anatomy-Head, Neck and Brain, Volume III",0,
Being You,Professor Anil Seth,Science & Mathematics,0,
SELECTIVE ANATOMY PREP MANUAL FOR UNDERGRADUATES (VOLUME-1),Vishram Singh,Science & Mathematics,0,
Post Graduate Entrance Exam Zoology,Arihant Experts,Science & Mathematics,0,
Eve,Cat Bohannon,Science & Mathematics,0,
Physiotherapy In Neurological Conditions With Assessment And Treatment Protocols (Pb 2020),POTTURI G,Science & Mathematics,0,
"MTG Handbook of Biology For NEET, CUET, Boards & Various Competitive Exams (Class 11 & 12) - NCERT Insight | Short and Crisp Notes | Step-by-Step High Definition Diagrams MTG Editorial Board",0,
M.sc. Zoology,Anita Sehgal,Science & Mathematics,0,
Chordate Embryology,Verma P.S.,Science & Mathematics,0,
THE DIET MYTH,Professor Tim Spector,Science & Mathematics,0,
Determined: Life Without Free Will,Robert M Sapolsky,Science & Mathematics,0,
Nutrition and Dietetics |5th Edition,Shubhangini A Joshi,Science & Mathematics,0,
Life Sciences: Fundamentals and Practice - I,Pranav Kumar,Science & Mathematics,0,
A Textbook of Biotechnology,R C Dubey,Science & Mathematics,0,
Manipal Manual Of Anatomy For Allied Health Science Courses 3Ed (Pb 2020),MADHYASTHA S.,Science & Mathematics,0,
The Scientific Sufi: The Life and Times: The Life and Times of Jagadish Chandra Bose,Meher Wan,Science & Mathematics,0,
